Year,Sem,Division,Instructor,LoginID,Dept,Num,CourseName,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2017,Fall,Heinz College,"VISWANATHAN, MURLIKRISHNA",murlik,ISM,95871,MOBL APPLC DEVLPMNT,13.78,3.78,4.22,4.33,4.11,4.11,3.89,4.78,3.78,4.11
2017,Spring,Heinz College,"VISWANATHAN, MURLIKRISHNA",murlik,PMP,91802,INFORMTN SYS MANGERS,11.4,4.27,3.82,3.73,3.55,3.91,3.73,4.82,3.82,4
2017,Spring,Heinz College,"WALTER, BETH",bwalter,HC,94702,PROFESSIONAL WRITING,6.88,4.39,4.41,4.43,4.46,4.43,4.4,4.57,4.35,4.15
2017,Summer,Heinz College,"WALTER, BETH",bwalter,HC,94702,PROFESSIONAL WRITING,9.75,3.9,3.82,3.87,4.02,3.87,3.8,4.32,3.75,3.48
2017,Fall,Heinz College,"WALTER, BETH",bwalter,ISM,95717,WRTG INF SYS MGT,7.49,4.42,4.23,4.42,4.31,4.41,4.35,4.42,4.12,4
2017,Fall,Heinz College,"WALTER, BETH",bwalter,ISM,95805,BUSINESS COMMUNCTN,6.67,4.56,4.67,4.78,4.67,4.89,4.44,5,4.67,4.56
2017,Fall,Heinz College,"WALTER, BETH",bwalter,PPP,90717,WRTNG PUBLIC POLICY,8.56,4.12,4.09,4.18,3.91,4.12,3.97,4.39,3.79,3.53
2017,Summer,Heinz College,"WALTER, BETH",bwalter,PPP,90718,STRTGC PRSNTN SKILLS,9.36,4.82,4.55,4.45,4.64,4.55,4.27,4.82,4.55,4.18
2017,Spring,Heinz College,"WALTER, BETH",bwalter,PPP,90718,STRTGC PRSNTN SKILLS,8,4.58,4.53,4.63,4.63,4.58,4.58,4.79,4.53,4.16
2017,Spring,Heinz College,"WEISS, JEREMY",jweiss2,ISM,95845,ANA PRC: ML HLTH CAR,7.5,4.33,4.5,4.67,4.33,4.5,4.5,4.67,4.5,4.5
2017,Spring,Heinz College,"WHITMER, GEORGE",gw2c,PPP,90733,URBAN DEVELOPMENT,5,3.09,3.18,2.82,2.82,3,2.55,4.55,2.82,2.91
2017,Spring,Heinz College,"WILLIAMS, JIMMY",jimmyw,HC,94855,INNOV MGT IN PRAC,5,3,3,3,3,3,3,3,3,3
2017,Spring,Heinz College,"WILLIAMS, JIMMY",jimmyw,HC,94857,STRA MGT TECH INNOV,11.33,4.33,4.33,4.33,4,4.33,4.33,4.67,4.33,4.33
2017,Spring,Heinz College,"WOLFENDALE, HILARY",hwolfend,PMP,91803,ECO PRINC PLCY ANLYS,8.48,4.64,4.48,4.4,3.84,4.42,4.36,4.6,4.4,4.24
2017,Fall,Heinz College,"WRIGHT, ANDREW",wrighta,ISM,95729,E-COM TECH ANA BOTS,8,4.6,4.6,4.8,4.8,4.8,4.6,4.8,4.6,4.6
2017,Spring,Heinz College,"YANALITIS, MARK",markmy,ISM,95831,ENTERPRISE ARCHTCTRS,11.1,4.2,4.4,4.44,4,4.3,4.3,4.5,4,3.9
2017,Fall,Heinz College,"YANALITIS, MARK",markmy,ISM,95831,ENTERPRISE ARCHTCTRS,8.71,3.44,3.39,3.44,2.83,3.78,3.67,3.83,3.11,3.22
2017,Fall,Heinz College,"YASAR, HASAN",hyasar,ISM,95748,SOFTWARE & SECURITY,9.67,3.88,3.75,4,4,4.25,4.13,4.56,3.81,3.47
2017,Spring,Heinz College,"YASAR, HASAN",hyasar,ISM,95748,SOFTWARE & SECURITY,7,3.77,3.82,3.82,3.23,4.05,3.68,4.41,3.64,3.48
2017,Summer,Heinz College,"YUCEL, SAKIR",syucel,ISM,95705,TELECOMMNCTNS MNGMNT,11.79,4.88,4.81,4.69,4.94,4.88,4.88,4.94,4.69,4.69
2017,Fall,Heinz College,"YUCEL, SAKIR",syucel,ISM,95705,TELECOMMNCTNS MNGMNT,10.5,4.83,4.83,4.83,4.5,4.5,4.67,5,4.67,4.33
2017,Fall,Heinz College,"YUCEL, SAKIR",syucel,ISM,95713,INTERMEDIATE JAVA II,11.06,4.88,4.76,4.76,4.82,4.94,4.88,4.94,4.82,4.76
2017,Fall,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94810,INT SUP CHN MNG & SY,7.47,4,4,4,3.12,4.24,3.59,4.47,3.94,3.53
2017,Summer,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94810,INT SUP CHN MNG & SY,10.7,4.8,4.7,4.6,4.5,4.8,4.5,4.9,4.5,4.6
2017,Spring,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94811,STRATEGY DEVELOPMENT,10.17,4.56,4.61,4.72,3.89,4.67,4.72,4.56,4.61,4.61
2017,Summer,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94811,STRATEGY DEVELOPMENT,9.7,3.95,3.76,4.1,3.19,4.1,4.1,4.25,4.1,3.86
2017,Fall,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94831,DESGN & PLCY HMN IMP,7,4.67,4.33,4.33,4.67,4.67,4.67,5,4.67,4.33
2017,Fall,Heinz College,"ZAK, TIMOTHY",tjzak,PPP,90811,FNDTN SOC INN & ENTP,6.94,4.53,4.06,4.56,3.53,4.65,4.53,4.65,4.24,4.12
2017,Spring,Heinz College,"ZAK, TIMOTHY",tjzak,PPP,90845,SOC INNOVATN INCUBTR,6.8,4.3,4.7,4.5,3.7,4.6,4.6,4.7,4.4,4.3
2017,Fall,Heinz College,"ZAMZOW, BENJAMIN",bzamzow,ISM,95796,STATS FOR IT MANAGER,10.5,4.54,4.46,4.54,4.08,4.38,4.46,4.77,4.31,4
2017,Fall,Heinz College,"ZAN, LUCA",lzan,CRM,93836,INT?L PER MG ART HRT,5,4,4,4,4,5,5,5,4,4
2017,Fall,Heinz College,"ZHANG, YI",yiz2,ISM,95866,ADV BUSINESS ANALYTC,12.13,5,4.75,4.88,4.88,4.75,4.89,5,4.89,4.67
2016,Spring,Heinz College,"ABHISHEK, VIBHANSHU",vibs,ISM,95723,MANG DISRUPT TECH,8.21,4.44,4.19,4.21,4.22,4.37,4.44,4.56,4.4,4.1
2016,Spring,Heinz College,"ABHISHEK, VIBHANSHU",vibs,ISM,95873,DGTL MKTG ANALYTICS,8.26,4.59,4.17,4.32,4.41,4.51,4.32,4.67,4.27,4.12
2016,Spring,Heinz College,"ABHISHEK, VIBHANSHU",vibs,ISM,95903,INDEPENDENT STUDY,8,4.5,4.5,5,5,5,4.5,5,5,5
2016,Fall,Heinz College,"ACQUISTI, ALESSANDRO",acquisti,ISM,95710,ECONOMIC ANALYSIS,11.32,4.94,4.91,4.85,4.68,4.81,4.9,4.94,4.87,4.79
2016,Spring,Heinz College,"AMMIRATI, SEAN",ammirati,HC,94840,LEAN ENTRPRNSHP,5.75,4.3,4.39,4.33,3.67,4.64,4.45,4.52,4.3,4.27
2016,Fall,Heinz College,"AMMIRATI, SEAN",ammirati,HC,94840,LEAN ENTRPRNSHP,7.05,4.45,4.5,4.55,4.23,4.45,4.64,4.82,4.36,4.32
2016,Fall,Heinz College,"AMMIRATI, SEAN",ammirati,HC,94850,SCIENCE OF GROWTH,6.24,4.5,4.28,4.33,3.94,4.67,4.5,4.78,4.5,4.44
2016,Fall,Heinz College,"BAIRD, MATTHEW",mbaird1,PPP,90907,ECNMTRC THEO & MTHD,11,4.67,4.67,4,3.67,4.67,4.67,4.67,4.33,3.67
2016,Spring,Heinz College,"BALESTREIRE, JOSEPH",jbales,PMP,91844,MNG CUSTOMER EXP,6.5,4.57,4.57,4.57,4.43,4.86,4.71,4.86,4.71,4.71
2016,Fall,Heinz College,"BARR, EDWARD",eb3q,HC,94702,PROFESSIONAL WRITING,8.75,4.9,4.89,4.86,4.81,4.93,4.87,4.94,4.87,4.83
2016,Fall,Heinz College,"BARR, EDWARD",eb3q,ISM,95805,BUSINESS COMMUNCTN,9.13,4.63,4.75,5,4.75,5,4.75,4.75,4.88,4.88
2016,Spring,Heinz College,"BARTOLACCI, ROBERT",rb1i,PMP,91804,FINANCL ANLYS MANGRS,6.36,4.14,4.19,4.14,3.67,4.14,3.95,4.64,3.73,3.64
2016,Fall,Heinz College,"BAUER, LUJO",lbauer,ISM,95818,PRVCY PLCY LAW & TCH,13,4.67,4.67,4.67,4.67,4.67,4.67,5,4.67,4.67
2016,Fall,Heinz College,"BIGRIGG, KAREN",kbigrigg,ISM,95880,PYTHON FOR DEV,8.83,4.22,3.95,4.12,4.02,4.12,3.85,4.54,3.88,3.8
2016,Spring,Heinz College,"BIGRIGG, KAREN",kbigrigg,ISM,95880,PYTHON FOR DEV,9.25,4.27,4.19,4.21,3.98,4.13,4.11,4.61,4.11,4.11
2016,Spring,Heinz College,"BIGRIGG, KAREN",kbigrigg,ISM,95882,ENTPR WEB DEV,9.2,4.6,4.47,4.53,4.4,4.47,4.53,4.67,4.47,4.27
2016,Fall,Heinz College,"BIGRIGG, KAREN",kbigrigg,ISM,95888,DATA FOCUSED PYTHON,10.28,3.94,3.65,3.77,3.48,3.74,3.45,4.68,3.55,3.52
2016,Spring,Heinz College,"BIGRIGG, KAREN",kbigrigg,PPP,90812,INTRO TO PYTHON,8.04,4.19,4.15,4.19,3.84,4.12,3.92,4.36,3.92,3.73
2016,Fall,Heinz College,"BIGRIGG, KAREN",kbigrigg,PPP,90812,INTRO TO PYTHON,10.7,4.09,3.93,4.02,3.58,3.93,3.53,4.58,3.58,3.51
2016,Spring,Heinz College,"BIGRIGG, MICHAEL",bigrigg,ISM,95865,TEXT ANALYTICS,6,3.33,2.33,2,1.67,2.67,2,4.67,2.33,2
2016,Fall,Heinz College,"BIGRIGG, MICHAEL",bigrigg,ISM,95865,TEXT ANALYTICS,15.69,4.11,3.93,4.04,4.07,4.33,4.02,4.4,4.18,4.11
2016,Spring,Heinz College,"BIGRIGG, MICHAEL",bigrigg,ISM,95881,WEB APP DEV,9.79,3.79,3.21,3,3.71,3.36,3.14,4.43,3.07,2.86
2016,Fall,Heinz College,"BIGRIGG, MICHAEL",bigrigg,ISM,95881,WEB APP DEV,7.12,4.24,3.82,3.94,4.06,4.06,4.12,4.12,3.94,3.82
2016,Fall,Heinz College,"BIGRIGG, MICHAEL",bigrigg,ISM,95882,ENTPR WEB DEV,8.18,4.28,4.11,4.17,3.89,4.17,4.22,4.5,4.11,3.94
2016,Spring,Heinz College,"BISHOP, DARRYL",darrylb,HC,94838,INTRO TO RASTER GIS,5.46,4,3.69,3.54,3.62,3.83,3.46,4.46,3.46,3.31
2016,Fall,Heinz College,"BODYCOAT, MARILYN",mbodycoa,HC,94718,STRATG PRESENTN SKLS,7.97,4.85,4.74,4.82,4.91,4.85,4.82,4.85,4.79,4.79
2016,Summer,Heinz College,"BODYCOAT, MARILYN",mbodycoa,HC,94718,STRATG PRESENTN SKLS,9.5,4.89,4.67,4.78,5,4.78,4.78,5,4.78,4.67
2016,Spring,Heinz College,"BOLONGAITA, EMIL",emilb,PPP,90705,POLICY ANALYSIS I,9.5,4.25,4.5,4.25,3.75,4.75,4.25,4.75,4.5,4.25
2016,Fall,Heinz College,"BOLONGAITA, EMIL",emilb,PPP,90847,THE PANAMA PAPERS,10.25,4.8,4.8,4.8,4.8,4.8,4.8,5,4.8,4.8
2016,Spring,Heinz College,"BORZUTZKY, SILVIA",sb6n,PPP,90703,WOMEN & PUBLIC POLCY,7.2,4.87,4.47,4.21,4.67,4.73,4.6,4.93,4.73,4.53
2016,Fall,Heinz College,"BORZUTZKY, SILVIA",sb6n,PPP,90704,POV INEQ & SOC POL,9.2,4.91,4.86,4.82,4.82,4.86,4.86,4.95,4.82,4.77
2016,Spring,Heinz College,"BORZUTZKY, SILVIA",sb6n,PPP,90713,POL & PLTCS INTL PER,8.57,4.68,4.7,4.7,4.65,4.68,4.68,4.81,4.68,4.57
2016,Spring,Heinz College,"BORZUTZKY, SILVIA",sb6n,PPP,90714,POL & PLTC AM POL IN,6.69,4.94,4.81,4.63,4.94,4.75,4.81,4.88,4.81,4.75
2016,Fall,Heinz College,"BORZUTZKY, SILVIA",sb6n,PPP,90763,HMN RGHTS CONF DVLPM,8.86,4.93,4.71,4.79,4.71,4.86,4.93,5,4.93,5
2016,Fall,Heinz College,"BORZUTZKY, SILVIA",sb6n,PPP,90967,INDEPENDENT STUDY,9.5,5,5,5,5,5,5,5,5,5
2016,Fall,Heinz College,"BOWSER, JESSICA",jabowser,CRM,93847,CR PRF DVLP SMN MGRS,2.46,4.48,4.22,4.52,4.26,4.59,4.59,4.22,4.46,4.04
2016,Fall,Heinz College,"BOYD, DAVID",dcboyd,ISM,95808,IT PROJECT MANAGEMNT,8.46,4.38,4.31,4.31,4.31,4.31,4.31,4.38,4.31,4.08
2016,Spring,Heinz College,"BRANSTETTER, LEE",branstet,PPP,90745,METH POL AN INTL POL,10.53,4.12,3.53,3.71,3.53,4.35,4.29,4.18,4.06,3.82
2016,Fall,Heinz College,"BRANSTETTER, LEE",branstet,PPP,90752,RISE ASIAN ECON,8,4.67,4.89,4.89,4.56,4.89,4.89,4.89,4.89,4.89
2016,Spring,Heinz College,"BRICHACEK, ROBERT",rbrichac,ISM,95797,DATA WAREHOUSING,8.67,3.1,3.4,3.1,3,3.5,2.8,3.6,2.5,3
2016,Fall,Heinz College,"BRIDGES, MICHAEL",mb4h,HC,94828,SURVEY DESIGN,5.58,4.85,4.72,4.85,4.77,4.77,4.77,4.88,4.77,4.69
2016,Spring,Heinz College,"BRUSSALIS, CHRIS",cwb,HC,94808,MANAGEMENT CONSLTG,8.86,4.79,4.86,4.86,4.57,4.79,4.64,4.86,4.64,4.64
2016,Fall,Heinz College,"BRUSSALIS, CHRIS",cwb,HC,94808,MANAGEMENT CONSLTG,7.92,4.35,4.18,4.17,4,4.2,4.12,4.38,4.03,3.78
2016,Fall,Heinz College,"BUTKOVIC, MATTHEW",mjb101,ISM,95744,INF SEC POL & GOVRN,6.32,4.69,4.72,4.66,4.38,4.72,4.79,4.86,4.69,4.55
2016,Spring,Heinz College,"BUTKOVIC, MATTHEW",mjb101,ISM,95744,INF SEC POL & GOVRN,7.36,3.35,3.35,3.35,2.94,3.65,3.71,3.41,3.59,3.06
2016,Summer,Heinz College,"CALDWELL, STANLEY",stanleyc,PPP,90937,INDEPENDENT STUDY,11,5,5,5,5,5,5,5,5,5
2016,Fall,Heinz College,"CALLAN, JAMIE",callan,ISM,95865,TEXT ANALYTICS,12.48,4.17,4.2,4.17,3.63,4.21,4.24,4.57,4.3,3.93
2016,Spring,Heinz College,"CALLAN, JAMIE",callan,ISM,95865,TEXT ANALYTICS,13.18,3.96,3.83,4,3.86,4.3,4.26,4.13,4.17,4.13
2016,Spring,Heinz College,"CARIC, LEONARD",lcaric,CRM,93711,ENTRE CREATV ENTRPR,4.87,4.17,3.65,3.74,3.39,3.78,3.48,4.57,3.48,3.32
2016,Spring,Heinz College,"CARTER, RICHARD",rcarter1,ISM,95886,ENTERPRISE FOR INNOV,8,4.13,3.25,3.5,4,4.25,3.63,4.38,3.38,3.13
2016,Summer,Heinz College,"CASTLEBERRY-SINGLETON, CANZATA",canzatac,HC,94821,DVSTY MNGMT INTG LDS,8.35,4.47,4.47,4.47,4.06,4.59,4.47,4.76,4.47,4.47
2016,Spring,Heinz College,"CASTLEBERRY-SINGLETON, CANZATA",canzatac,HC,94821,DVSTY MNGMT INTG LDS,5.25,4.67,3.83,4.5,3.5,4.75,4.25,4.5,4.17,4.08
2016,Fall,Heinz College,"CAULKINS, JONATHAN",caulkins,HC,94833,DC AN MULTV DEC MKG,10.45,5,4.45,4.73,4.45,4.91,4.82,4.82,4.73,4.64
2016,Spring,Heinz College,"CAULKINS, JONATHAN",caulkins,PPP,90722,MNGMNT SCIENCE I,11.57,4.45,4.51,4.61,4.08,4.65,4.42,4.43,4.42,4.4
2016,Spring,Heinz College,"CAULKINS, JONATHAN",caulkins,PPP,90760,MANAGMENT SCIENCE II,12.22,4.52,4.45,4.46,3.9,4.66,4.31,4.38,4.37,4.42
2016,Fall,Heinz College,"CENTOR, JOSHUA",jcentor,PPP,90806,HIGHER ED ADMIN SEM,14,5,4.8,4.8,4.8,4.8,4.7,5,4.7,5
2016,Fall,Heinz College,"CHAOUSIS, LINDA",lindac,HC,94803,CONSULTNG LAB,6.95,4.65,4.25,4.4,4.45,4.45,4.2,4.8,4.45,4.15
2016,Fall,Heinz College,"CHAOUSIS, LINDA",lindac,HC,94804,TRANSFMTNL LEADERSHP,8.5,5,5,4.83,4.5,4.83,4.67,5,5,4.5
2016,Fall,Heinz College,"CHAOUSIS, LINDA",lindac,PMP,91843,POWER AND INFLUENCE,9.2,5,4.83,4.67,4.67,5,5,4.83,4.83,4.83
2016,Fall,Heinz College,"CHAPMAN, PAUL",pchapman,PPP,90710,APPL ECON ANALYSIS,10.08,4.79,4.79,4.71,4.86,4.64,4.57,4.86,4.57,4.64
2016,Spring,Heinz College,"CHAPMAN, PAUL",pchapman,PPP,90827,ECONOMICS DEVELPMENT,6.88,5,4.75,4.75,4.88,5,4.75,5,4.63,4.75
2016,Fall,Heinz College,"CHAPMAN, PAUL",pchapman,PPP,90936,INDEPENDENT STUDY,11,5,5,5,5,5,5,5,5,5
2016,Spring,Heinz College,"CHEESEBROUGH, ANTHONY",acheeseb,PPP,90824,COST BENEFIT ANALYS,8.23,4.85,4.69,4.46,4.15,4.5,4,5,4.46,4.31
2016,Spring,Heinz College,"CHEN, Karen",lujiec,ISM,95791,DATA MINING,16.75,4.58,4.08,4.08,4,4.25,4.25,4.58,4.45,4
2016,Fall,Heinz College,"CHEN, Karen",lujiec,ISM,95796,STATS FOR IT MANAGER,13.29,4.71,4.67,4.76,4.43,4.52,4.55,4.67,4.57,4.43
2016,Fall,Heinz College,"CHOI, DAVID",davidch,ISM,95760,DCSN MKG UNCERTAINTY,10.53,4.23,4.33,4.27,4,4.22,4.38,4.41,4.32,4.24
2016,Spring,Heinz College,"CHOI, DAVID",davidch,ISM,95868,EXPG VISUALZG DATA,9.36,4.55,4.67,4.59,4.31,4.53,4.63,4.73,4.55,4.53
2016,Spring,Heinz College,"CHOULDECHOVA, ALEXANDRA",achoulde,HC,94842,PROGRMG R ANALYTICS,11.32,4.36,4.55,4.36,4.05,4.32,4.27,4.5,4.23,4
2016,Fall,Heinz College,"CHOULDECHOVA, ALEXANDRA",achoulde,HC,94842,PROGRMG R ANALYTICS,12.69,4.7,4.72,4.73,4.43,4.74,4.64,4.9,4.73,4.69
2016,Spring,Heinz College,"CHOULDECHOVA, ALEXANDRA",achoulde,ISM,95791,DATA MINING,13.45,4.72,4.78,4.78,4.75,4.81,4.81,4.84,4.72,4.72
2016,Spring,Heinz College,"CLAY, KAREN",kclay,ISM,95710,ECONOMIC ANALYSIS,7.79,3.64,3.57,3.43,3.29,3.64,3.43,3.71,3.36,3.5
2016,Fall,Heinz College,"CLAY, KAREN",kclay,ISM,95710,ECONOMIC ANALYSIS,9.61,3.72,3.73,3.7,3.49,3.8,3.41,4.29,3.31,3.41
2016,Fall,Heinz College,"COIS, CONSTANTINE",cacois,HC,94842,PROGRMG R ANALYTICS,15.25,3.42,3.42,3.42,3.08,3.25,3.09,3.83,3.33,3.18
2016,Fall,Heinz College,"COIS, CONSTANTINE",cacois,ISM,95706,OBJ ORIENTED A & D,11.6,4.8,4.4,4.4,4.4,4.6,4.6,4.8,4.8,4.2
2016,Spring,Heinz College,"COIS, CONSTANTINE",cacois,ISM,95706,OBJ ORIENTED A & D,9.67,4.44,4.66,4.56,4.22,4.5,4.47,4.56,4.35,4.16
2016,Fall,Heinz College,"COLEMAN, MARIE",mcoleman,PPP,90888,WASHINGTON SEMINAR,3.2,4.5,3.9,3.7,3.7,3.7,3.8,4.7,3.9,3.4
2016,Fall,Heinz College,"COLTIN, JERRY",jcoltin,CRM,93808,EXHIBITIONS MGMNT,8,4.33,4.11,4.56,4.44,4.56,4.56,4.67,4.22,4
2016,Fall,Heinz College,"COLTIN, JERRY",jcoltin,CRM,93814,GLLS AUCTN HSE ECON,9.2,4,3.83,3.83,3.67,4.83,4.33,5,4,4.33
2016,Spring,Heinz College,"COLTIN, JERRY",jcoltin,CRM,93827,EXT REL: SPN & GRN,9,3.5,3.12,3.27,3.16,3.62,3.35,3.38,3.19,3.08
2016,Fall,Heinz College,"COLTIN, JERRY",jcoltin,CRM,93847,CR PRF DVLP SMN MGRS,2.39,3.43,3.62,3.57,3.6,3.62,3.57,3.57,3.62,3.71
2016,Spring,Heinz College,"COOK, MICHAEL",mbc1,ISM,95883,ETH PENETRATION TSTG,16.71,4.09,3.68,3.95,3.77,4.14,3.68,4,3.82,3.91
2016,Spring,Heinz College,"COSTA, DAN",dlcosta,ISM,95737,NOSQL DATABASE MGT,8.44,4.51,4.62,4.56,4.23,4.52,4.46,4.66,4.41,4.37
2016,Fall,Heinz College,"COSTA, DAN",dlcosta,ISM,95737,NOSQL DATABASE MGT,9.73,4.4,4.56,4.51,4.26,4.54,4.42,4.6,4.26,4.37
2016,Spring,Heinz College,"CRANE, EARL",crane,PPP,90895,POL TP CYBERSEC PLY,6.13,4.44,4.31,4.25,3.69,4.63,4.25,4.75,4.25,4.13
2016,Fall,Heinz College,"CRAWFORD, BRETT",bcrawfor,CRM,93703,ARTS ENT: MGT & STR,9.7,4.85,4.37,4.67,4.44,4.74,4.63,4.74,4.67,4.56
2016,Fall,Heinz College,"CRAWFORD, BRETT",bcrawfor,CRM,93811,PRD PERF ART SEASON,5.8,4.73,3.93,4.07,4.33,4.67,4.2,4.67,4.4,3.8
2016,Spring,Heinz College,"CRAWFORD, BRETT",bcrawfor,CRM,93815,AUD ENGAGEMNT & PART,7.37,4.63,3.89,4.16,4.32,4.58,4.21,4.58,4.32,4.21
2016,Spring,Heinz College,"CRAWFORD, BRETT",bcrawfor,CRM,93821,EXT REL: ARTS MKT PR,8.63,4.56,3.88,4,4.34,4.63,4.28,4.59,4.38,4.16
2016,Fall,Heinz College,"CRAWFORD, BRETT",bcrawfor,CRM,93847,CR PRF DVLP SMN MGRS,2.52,4.36,4.28,4.28,4.24,4.4,4.32,4.36,4.4,4.28
2016,Spring,Heinz College,"CRAWFORD, BRETT",bcrawfor,HC,94843,RSH SM ARTS MNG TCH,7.67,4.78,4.78,4.67,4.22,4.44,4.44,4.67,4.44,4.56
2016,Fall,Heinz College,"CRAWFORD, BRETT",bcrawfor,HC,94843,RSH SM ARTS MNG TCH,7.27,4.27,4.18,4.27,4,4.36,4.45,4.55,4.27,3.64
2016,Spring,Heinz College,"CRAWFORD, BRETT",bcrawfor,PPP,90971,INDEPENDENT STUDY,14,5,4,4,5,5,4,5,5,5
2016,Fall,Heinz College,"DANVERS, MARIE",mdanvers,HC,94702,PROFESSIONAL WRITING,6.33,4.17,4,3.83,3.78,3.78,3.94,4.28,3.78,3.61
2016,Spring,Heinz College,"DAVIS, JOHN",jadavis,ISM,95874,AGILE METHODS,6.5,4.56,4.28,4.36,4.24,4.48,4.4,4.56,4.36,4.08
2016,Fall,Heinz College,"DAVIS, JOHN",jadavis,ISM,95874,AGILE METHODS,4.79,4.6,4.33,4.27,4.13,4.33,4.07,4.73,4.13,4.07
2016,Fall,Heinz College,"DELANO, JONATHAN",jdelano,PPP,90778,MEDIA & PBLC PLCY MK,7,4.46,3.77,3.92,3.62,4.38,4.23,4.69,4.31,4.15
2016,Spring,Heinz College,"DELANO, JONATHAN",jdelano,PPP,90842,PUBLIC POL IMPLEMENT,8.63,4.5,4.25,4.27,3.73,4.25,4.31,4.69,4.13,4.19
2016,Fall,Heinz College,"DESANTIS, MARK",markd2,ISM,95794,TCH STARTUP TLS TCHN,7.04,4.48,4.26,4.44,4.26,4.59,4.26,4.67,4.37,4.22
2016,Spring,Heinz College,"DOMNISORU, CIPRIAN",cdomniso,HC,94835,APPL ECONOMETRICS II,9,4.67,4.8,4.73,4.6,4.87,4.73,4.8,4.73,4.73
2016,Spring,Heinz College,"DOWNING, JANE",jdowning,PPP,90734,URBAN POLICY,6.71,4.64,3.86,4.07,3.71,4.57,4.64,4.79,4.43,4.29
2016,Fall,Heinz College,"DUBRAWSKI, ARTUR",awd,ISM,95791,DATA MINING,17.05,4,4.2,4.35,3.7,4.54,4.22,4.17,4.15,4.24
2016,Spring,Heinz College,"DUBRAWSKI, ARTUR",awd,ISM,95791,DATA MINING,17.67,4.57,4.57,4.57,3.63,4.63,4.53,4.77,4.5,4.47
2016,Spring,Heinz College,"DUBRAWSKI, ARTUR",awd,ISM,95852,APPLIED DATA SCIENCE,11.77,3.11,3.37,3.24,3,3.61,3.36,3.13,3.24,3.09
2016,Spring,Heinz College,"DWIVEDI, NEELAM",ndwivedi,ISM,95706,OBJ ORIENTED A & D,8.69,4.06,3.97,4,4.12,4.03,4.03,4.31,3.84,3.75
2016,Fall,Heinz College,"DWIVEDI, NEELAM",ndwivedi,ISM,95706,OBJ ORIENTED A & D,10.94,3.56,3.5,3.47,3.56,3.65,3.44,3.82,3.32,3.35
2016,Fall,Heinz College,"DWIVEDI, NEELAM",ndwivedi,ISM,95712,OBJ ORIENT PRG JAVA,11.13,4.02,4.13,4.13,3.74,3.95,3.78,4.36,3.82,3.76
2016,Summer,Heinz College,"DWIVEDI, NEELAM",ndwivedi,ISM,95712,OBJ ORIENT PRG JAVA,12.85,3.92,3.84,3.92,3.56,3.7,3.64,4.22,3.62,3.71
2016,Spring,Heinz College,"DWIVEDI, NEELAM",ndwivedi,ISM,95772,DATA STRUC APPL PRGM,8.27,3.91,3.82,3.64,3.73,3.82,3.82,4.18,3.55,3.55
2016,Fall,Heinz College,"ESMAILZADEH, RIAZ",riazesma,ISM,95705,TELECOMMNCTNS MNGMNT,11.98,4.63,4.5,4.56,4.48,4.59,4.58,4.64,4.59,4.44
2016,Spring,Heinz College,"ESMAILZADEH, RIAZ",riazesma,ISM,95722,DIGITAL TRANSFORMATN,11.59,4.82,4.59,4.63,4.65,4.69,4.65,4.76,4.65,4.49
2016,Summer,Heinz College,"ESMAILZADEH, RIAZ",riazesma,ISM,95730,E-BUS TECH & MGMT,12.46,4.62,4.62,4.54,4.31,4.54,4.54,4.77,4.54,4.46
2016,Spring,Heinz College,"ESMAILZADEH, RIAZ",riazesma,ISM,95760,DCSN MKG UNCERTAINTY,11.33,4.3,4.1,4.1,3.96,4.14,3.86,4.48,4,3.96
2016,Summer,Heinz College,"ESMAILZADEH, RIAZ",riazesma,ISM,95760,DCSN MKG UNCERTAINTY,8.35,4.1,4.1,4.05,3.9,4.05,4.05,4.29,4.05,3.86
2016,Fall,Heinz College,"FALBO, MARGARET",priselac,PPP,90818,HLTH CR QLTY PERF IM,7.14,4.27,3.87,4.07,3.87,4,3.93,4.6,3.93,3.73
2016,Spring,Heinz College,"FERREIRA, PEDRO",pedrof,ISM,95723,MANG DISRUPT TECH,9.03,3.91,3.74,3.7,3.67,3.79,3.8,4.06,3.67,3.23
2016,Spring,Heinz College,"FERREIRA, PEDRO",pedrof,ISM,95819,MEAS CAUCAL EFF ONLI,12,4.75,5,5,5,4.75,5,5,5,5
2016,Spring,Heinz College,"FERREIRA, PEDRO",pedrof,ISM,95819,MEAS CAUCAL EFF ONLI,12,4.75,5,5,5,4.75,5,5,5,5
2016,Spring,Heinz College,"FIENBERG, STEPHEN",fienberg,PPP,90931,LARC GRADUATE SEMNR,9.63,4.75,4.63,4.71,4.75,4.63,4.75,4.75,4.75,4.75
2016,Fall,Heinz College,"FISCHHOFF, BARUCH",baruch,PPP,90719,PHYS TCHNCL SYS I,14,3,3,3,3,3,3,3,3,3
